tanglewood numbers,silver jews,7.9
dreddy krueger presents...think differently music: wu-tang meets the indie culture,various artists,6.9
collisions,calla,6.8
popsicle,diamond nights,5.4
live it out,metric,4.2
playing the angel,depeche mode,7.0
thumbsucker ost,various artists,5.2
most known unknown,three 6 mafia,8.1
baby,the detroit cobras,7.5
presents: guitar duets,joan of arc,3.5
analord 9,afx,6.8
hypermagic mountain,lightning bolt,7.3
the last romance,arab strap,8.0
liz janes & create(!),liz janes,7.2
young adults against suicide,ninja high school,7.0
ciautistico!,xxl,7.0
feels,animal collective,9.0
the days of mars,delia gonzalez and gavin russom,7.6
dream brother: the songs of tim and jeff buckley,various artists,7.0
we're animals,numbers,6.0
thinking of you,freakwater,7.2
talking heads brick,talking heads,9.1
porcella,the deadly snakes,8.1
frost giant,the dead science,7.4
the campfire headphase,boards of canada,7.6
goo [deluxe edition],sonic youth,8.5
strange geometry,the clientele,8.6
no rest for ghosts,minus story,7.3
the hear after,j-live,6.5
gone ain't gone,tim fite,3.6
hell's winter,cage,8.3
stadsvandringar,dungen,6.3
suckfish,audion,8.0
the land we all believe in,cerberus shoal,7.3
with love and squalor,we are scientists,6.7
return the gift,gang of four,6.0
chandeliers in the savannah,neon blonde,7.7
front parlour ballads,richard thompson,7.7
the psychic nature of being,lichens,7.2
the mouse and the mask,danger doom,7.8
elephant eyelash,why?,7.8
pocket revolution,deus,7.8
the swimmer ep,tren brothers,6.6
tournament of hearts,constantines,7.6
fall heads roll,the fall,7.8
the runners four,deerhoof,9.0
live04,mouse on mars,8.0
first light's freeze,castanets,7.7
metropolis,swords,7.3
z,my morning jacket,7.6
the people's champ,paul wall,7.9
love what you do,hackensaw boys,6.9
amusement parks on fire,amusement parks on fire,6.6
made in china,juliana hatfield,5.0
working class hero: the definitive lennon,john lennon,8.0
welsh rare beat,various artists,8.2
i've visited the island of jocks and jazz,the hospitals,5.2
nympho,armand van helden,3.9
extraordinary machine [jon brion version],fiona apple,7.8
the witching hour,ladytron,8.3
misty medley,kiss me deadly,7.8
blame it on the youth,the sun,5.9
city lights volume 1.5,nicolay,4.8
the best of the beta band,the beta band,7.2
broken social scene,broken social scene,8.4
singers,mount eerie,6.8
you can't imagine how much fun we're having,atmosphere,5.9
spider through the fog,ghost of monkshood,7.3
smash,jackson and his computerband,7.8
somebody's miracle,liz phair,2.0
you could have it so much better... with franz ferdinand,franz ferdinand,8.3
robyn,robyn,8.2
cannery hours,the occasion,7.6
children of nuggets: original artyfacts from the second psychedelic era 1976-1996,various artists,8.6
dimanche  bamako,amadou & mariam,8.0
hearts and unicorns,giant drag,6.8
drums of death,dj spooky,6.0
the craft,blackalicious,7.4
birds make good neighbors,the rosebuds,8.1
coles corner,richard hawley,8.1
attic salt,kepler,7.6
inside/absent,broken spindles,7.0
prairie wind,neil young,5.8
just say sire,various artists,6.7
in space,big star,5.3
duel at dawn,mommy and daddy,6.0
surgery,the warlocks,1.7
jacksonville city nights,ryan adams & the cardinals,7.7
sixth in sixes,xbxrx,6.5
in the aeroplane over the sea,neutral milk hotel,10.0
tuning to the rooster,vibracathedral orchestra,7.8
small stones,bellini,7.3
self help serenade,marjorie fair,6.9
excerpts from the diary of todd zilla ep,grandaddy,5.6
apologies to the queen mary,wolf parade,9.2
home for orphans,reigning sound,7.8
lights out,nat baldwin,7.8
the fast rise & fall of the south,kingsbury manx,7.7
iv,moistboyz,5.0
siberia,echo and the bunnymen,6.7
run-dmc,run-d.m.c.,8.1
swords,lords,7.2
telescopic eyes glance the future sick,john wilkes booze,6.8
the weight is a gift,nada surf,6.4
2012,old time relijun,7.7
blank field,various artists,7.0
ds,jhann jhannsson,7.5
david live,david bowie,7.7
certified,david banner,8.4
shamelessly exciting,jason forrest,8.2
we're already there,mazarin,8.0
bryant park moratorium rally (1969),tony conrad,6.4
set free,american analog set,6.8
awesomer,blood on the wall,8.1
self destruction,excepter,7.1
hit the floor!,you say party,7.3
picks us apart,the jim yoshii pile-up,7.0
baba's mountain,apes,6.9
the novelist,richard swift,6.9
tender buttons,broadcast,7.5
eternal e: gangsta memorial edition,eazy-e,8.0
druganaut ep,black mountain,6.8
odditorium or warlords of mars,the dandy warhols,1.2
noah's ark,cocorosie,3.4
the edge: david axelrod at capitol 1966-1970,david axelrod,8.7
symbol,susumu yokota,7.7
underwater cinematographer,the most serene republic,6.8
the minstrel show,little brother,6.0
welcome to jamrock,damian marley,7.7
a ass pocket of whiskey,r.l. burnside,7.7
at the center,meat beat manifesto,7.1
yh hmr,paavoharju,7.8
loose in the air,the double,7.4
hail social,hail social,7.0
the return of the clerkenwell kid,the real tuesday weld,6.9
oh no,ok go,2.2
cripple crow,devendra banhart,8.4
kyberneticka babicka ep,stereolab,7.1
apollo sunshine,apollo sunshine,7.8
the curious city,modey lemon,7.5
august born,august born,7.3
help: a day in the life,various artists,5.5
instrmntl,dabrye,7.9
heavy trash,heavy trash,7.4
wargames,rob swift,5.0
takk,sigur rs,7.8
spt-europa,asmus tietchens,7.7
vocalcity,luomo,9.7
capture/release,the rakes,6.3
cru,seu jorge,7.4
heartaches & highways: the very best of emmylou harris,emmylou harris,7.2
broken ear record,black dice,8.1
the unreal never lived,yob,8.0
luke haines is dead,luke haines,7.7
leaders of the free world,elbow,6.2
m83,m83,6.5
serena maneesh,serena-maneesh,8.6
accordion solo!,10 in the swear jar,7.4
gypsy punks: underdog world strike,gogol bordello,7.8
a tribute to lisa bonet,felt,7.7
east grand blues ep,the greenhornes,6.8
no direction home: the soundtrack: the bootleg series vol. 7,bob dylan,9.3
shake some action,flamin' groovies,8.5
keep on the sunny side: june carter cash-- her life in music,june carter cash,7.7
hard times are in fashion,koufax,6.4
howl,black rebel motorcycle club,7.0
stars of cctv,hard-fi,7.3
drawn dead,hair police,7.7
fabric23,ivan smagghe,7.2
veneer,jos gonzlez,7.0
the unseen,quasimoto,8.5
supernature,goldfrapp,7.0
black blues (acoustic) / (electric),keiji haino,7.8
maritime,minotaur shock,6.2
assphixxxeatateshun,white mice,6.0
silent alarm remixed,bloc party,8.0
the last beautiful day,new buffalo,6.8
daikaiju,daikaiju,7.8
bushido karaoke,mayday,7.5
invisible ones,orenda fink,6.8
plans,death cab for cutie,6.5
road to rouen,supergrass,7.2
london stone,the bevis frond,6.8
freedom and weep,waco brothers,6.6
early 21st century blues,cowboy junkies,5.7
late registration,kanye west,9.5
i'd like to see you again,a certain ratio,6.1
bright ideas,portastatic,6.9
year of meteors,laura veirs,7.9
the moon is a dead world,gospel,7.8
the essential,iron maiden,7.5
pixel revolt,john vanderslice,8.3
artificial intelligence,various artists,8.8
in the remote woods ep,foreign born,7.6
holiday machine ep,bottom of the hudson,7.2
recording a tape the colour of the light,bell orchestre,7.8
geography cones,get him eat him,7.4
pine cone temples,thuja,7.4
nice and nicely done,the spinto band,7.3
holes in the valley,nations by the river,5.4
love kraft,super furry animals,8.5
shaggy black,felipe + forte,7.3
menos el oso,minus the bear,7.1
between ep,vetiver,6.4
the loving sound of static,mobius band,5.8
permanent record: the very best of violent femmes,violent femmes,7.5
the bluffer's guide to the flight deck,flotation toy warning,7.4
alpine static,kinski,5.9
knitting needles and bicycle bells,tenement halls,5.3
drawing restraint 9,bjrk,7.0
twin cinema,the new pornographers,9.0
the gospel record,derek bailey,8.0
wedlock,sunburned hand of the man,7.5
the angela test,leaves,6.2
belladonna,daniel lanois,3.8
may 23rd 2007,the kallikak family,8.2
give blood,brakes,7.5
infiniheart,chad vangaalen,7.1
gods and monsters,i am kloot,6.0
acoustica,alarm will sound,5.9
the stooges,the stooges,8.9
kore ga mayaku da,afrirampo,7.9
love: 30,the visible men,5.2
throw up & die,gene defcon,4.8
the new fellas,the cribs,3.0
total 6,various artists,8.7
i am come,part chimp,7.9
hillulah,gang gang dance,6.9
voodoo man,electronicat,5.1
when we break,criteria,4.8
out of tune,geiger,5.5
no flashlight,mount eerie,5.0
field music,field music,7.6
aw come aw wry,phosphorescent,7.6
another wound ep,the ponys,7.3
oboroed / circus lives,terrestrial tones,6.5
harem of the sundrum and the witness figg,wooden wand,8.0
let's get it: thug motivation 101,jeezy,7.7
giving up the ghost,windsor for the derby,6.8
resilience,kid606,6.0
elgin avenue breakdown revisited,the 101'ers,7.0
the legend,johnny cash,9.0
the repulsion box,sons and daughters,7.5
a love obscene,icky boyfriends,7.5
young dangerous heart,subtitle,7.3
are you ready for more? ep,the go! team,7.9
chemistry,buckshot,7.8
suburban hymns,the life and times,7.4
tenderfoot,without gravity,4.0
the difference between houses and homes,cursive,6.3
quit +/or fight,holopaw,8.4
just another band from the cosmic inferno,acid mothers temple,7.3
every kind of light,the posies,6.8
wrath of circuits,the nein,5.1
the essential michael jackson,michael jackson,8.7
analord 6,afx,6.3
lepidoptera,fursaxa,7.9
the body lovers/the body haters,the body lovers/the body haters,7.3
oxes ep,oxes,6.9
weird tales of the ramones,ramones,9.6
all over the world: the very best of electric light orchestra,electric light orchestra,7.7
shaded lodge and mausoleum,doleful lions,6.6
blood run,unsane,5.0
plat du jour,matthew herbert,6.1
the golden morning breaks,colleen,8.0
rescue through tomahawk,alaska!,6.6
the back room,editors,6.0
often lie,statistics,1.0
spelled in bones,fruit bats,6.3
funkadelic,funkadelic,9.0
man-made,teenage fanclub,7.4
keystroke one,elektro4,6.3
the dna will have its say ep,some girls,5.9
power to the people and the beats,public enemy,9.4
the tone of the universe (= the tone of the earth),various artists,7.8
12/80s/2,various artists,7.1
mangled demos from 1983,melvins,5.3
party animals,turbonegro,2.8
ta det lugnt [expanded edition],dungen,9.3
lover's acid,luke vibert,7.5
chin up chin up ep,chin up chin up,7.0
rough trade shops: counter culture 04,various artists,6.8
electrified,dressy bessy,6.3
clor,clor,8.2
for the lonely hearts of the cosmos,bakonour,7.7
profile,githead,6.9
edit music for a film: original motion picture soundtrack reconstruction,unklesounds,3.8
a million in prizes: the anthology,iggy pop,7.9
we have sound,tom vek,7.6
four winds the walker,spires that in the sunset rise,7.6
tralala,tralala,6.1
contact kid,mixel pixel,4.6
the fire in our throats will beckon the thaw,pelican,7.0
geisterfaust,bohren & der club of gore,7.6
no business,negativland,7.5
pro agonist,exile,6.9
the glasgow school,orange juice,9.3
sybris,sybris,8.0
fraximal,ferenc,7.6
kiss the future,mark stewart,7.5
once we were diamonds ep,diamond nights,4.9
body of song,bob mould,7.4
red hash,gary higgins,7.9
are you a dreamer?,denison witmer,7.1
merzbuddha,merzbow,6.8
feral hymns,lungfish,5.8
den gtfulla mnniskan,eric malmberg,8.0
j.a.c.,tosca,7.0
countryman,willie nelson,3.8
whatever: the 90s box set,various artists,4.2
there's a fire,longwave,5.6
vol. 1,meredith bragg and the terminals,7.5
little chills,darren hanlon,7.2
skeleton jar,youth group,5.1
secret house against the world,buck 65,6.8
the upper cuts,alan braxe,8.9
gravity's a bitch,the starvations,7.5
a user's guide to they might be giants,they might be giants,7.2
victim of space,metalux,6.8
miasma,the black dahlia murder,7.0
home sweet home,kano,8.4
new waves,various artists,9.0
less than human,the juan maclean,8.1
cochin moon,hosono & yokoo,8.3
we are little barrie,little barrie,5.7
honeycomb,frank black,6.0
further from grace,nick castro and the poison tree,7.8
your favorite people all in one place,medications,7.6
the selfish mirror,vanishing kids,6.9
layourbattleaxedown,the concretes,7.3
okemah and the melody of riot,son volt,6.8
aurora,esmerine,6.2
la fort,xiu xiu,7.9
the acrobat,doveman,8.0
songs of muerto county,puerto muerto,7.3
de nova,the redwalls,3.6
reads the books ep,prefuse 73,7.5
triple p,platinum pied pipers,7.2
the best of femi kuti,femi kuti,7.9
tales from the sitting room,stromba,7.7
sir dark invader vs. the fanglord,richard buckner & jon langford,7.4
future days,can,8.8
already platinum,slim thug,7.5
the understanding,ryksopp,8.1
disaffected,piano magic,7.6
north pole,the primary 5,7.2
snake's got a leg,sunset rubdown,5.1
five,circus devils,4.1
arcade fire ep,arcade fire,6.8
the psychedelic sounds of...,13th floor elevators,9.1
regions less parallel: early works & rarities mcmxcvi-mmiv,auburn lull,7.5
u.s.a. (united state of atlanta),ying yang twins,7.5
jess chryst,the peppermints,3.7
ruby blue,risn murphy,8.4
wolf parade ep,wolf parade,7.1
collapsar,collapsar,6.9
donkey stock,absentee,6.8
the aether eater,odawas,6.7
the cookbook,missy elliott,6.8
rwd magazine mixtape vol. 1,various artists,9.0
a good ground,oxford collapse,7.8
zweite meer,f.s. blumm,6.9
give me all your money,doris henson,6.7
tp3 reloaded,r. kelly,7.4
hex enduction hour,the fall,9.6
rumblings,smegma,7.2
git,skeletons and the girl-faced boys,7.0
the view from the floor,slow dazzle,5.8
illinois,sufjan stevens,9.2
multiply,jamie lidell,8.5
tarpit,white rock,7.7
you absorb my vision,the planet the,7.3
forgotten foundation,smog,6.0
psyche out,optimo,8.2
the ultimate collection,billie holiday,9.6
the wedding,oneida,7.4
besterberg: the best of paul westerberg,paul westerberg,6.9
favela strikes back,diplo,7.5
don't save us from the flames,m83,6.5
you can get it if you really want,desmond dekker,7.8
spry from bitter anise folds,fifths of seven,7.7
no wait wait,no wait wait,6.9
out-of-state plates,fountains of wayne,5.9
acid: can u jack? chicago acid and experimental house 1985-1995,various artists,8.0
dark end road,lowlights,7.7
the definitive ol' dirty bastard story,ol' dirty bastard,4.8
villains/reversed,battletorn,4.0
the believer 2005 music issue cd,various artists,5.8
little things,hanne hukkelberg,7.2
clients,the red chord,7.1
never let them catch you crying,more dogs,7.1
heartbeeps ep,the mae shi,7.0
vol. 5: the official,rod lee,7.9
yann tiersen & shannon wright,yann tiersen & shannon wright,6.8
bem-vinda vontade,mice parade,6.4
seor smoke,electric six,4.4
everything ends: six feet under ost vol. 2,various artists,6.8
wilderness,wilderness,8.5
fallow field,the old haunts,6.7
variations on a theme,om,7.8
constantly terrified,hair police,7.6
the heartlight set,joy zipper,6.7
army of me: remixes and covers,various artists,3.8
#1,eyeball skeleton,4.9
no wave: brazil post punk 1982-1988,various artists,7.9
such triumph,the narrator,7.5
i got a brand new egg layin' machine,goon moon,6.3
clap your hands say yeah,clap your hands say yeah,9.0
tronic blanc,black sunday,8.0
ov,orthrelm,8.5
pajo,pajo,7.3
22-20s,22-20s,6.6
where's black ben?,need new body,5.6
4,major stars,8.2
gold,the velvet underground,9.3
jackinabox,turin brakes,6.5
ferocious mopes,say hi to your mom,4.8
oceanic remixes / reinterpretations,isis,6.2
the future embrace,billy corgan,6.4
here come the tears,the tears,7.0
uhhh sort of,applied communications,6.7
ocean of confusion,screaming trees,3.5
tales from turnpike house,saint etienne,7.8
humming by the flowered vine,laura cantrell,7.6
engineers,engineers,7.2
thrills,ellen allien,7.0
circling the sun,the orange peels,3.3
in your honor,foo fighters,6.8
push comes to shove,m.e.d.,6.7
at the soundless dawn,red sparowes,5.9
the road leads where it's led ep,the secret machines,5.8
the dead 60s,the dead 60s,5.8
we are monster,isole,8.4
unknown language,t.o.k.,8.1
nomo,nomo,7.8
terrorhawk,bear vs. shark,7.7
another day on earth,brian eno,6.1
the world and everything in it,the oranges band,7.6
lady fantasy ep,jason forrest,7.5
the people of and their verses,despistado,7.5
palaa aurinkoon,islaja,7.6
the problem,mathematics,7.5
discover a lovelier you,pernice brothers,5.8
endtroducing... [deluxe edition],dj shadow,10.0
if you don't already have a look,the dirtbombs,8.2
godfather of hip-hop,spoonie gee,7.2
team sleep,team sleep,6.1
disenchanted hearts unite,tullycraft,6.8
live from austin tx,richard thompson,7.6
a river ain't too much to love,smog,7.7
twice around the earth,chris cutler,7.7
brothers from another,young gunz,6.8
know doubt ep,cex,5.9
minimum-maximum,kraftwerk,9.0
titanic days,kirsty maccoll,8.2
cuts across the land,the duke spirit,7.4
and everything else...,nobody,7.1
early man ep,early man,3.9
make believe,make believe,6.0
fuzzy logic,super furry animals,8.4
x&y,coldplay,4.9
down in a mirror: a second tribute to jandek,various artists,7.6
nobody's darlings,lucero,7.5
get behind me satan,the white stripes,7.3
multiples,keith fullerton whitman,9.1
brigadoon,p:ano,7.4
bitter hands resign,a northern chorus,6.0
534,memphis bleek,4.3
bang bang rock & roll,art brut,8.9
hysterical stars,head of femur,7.9
dreamed,yellow swans,7.3
burner,odd nosdam,7.0
1988,blueprint,6.0
11:11,maria taylor,6.2
paid in full,eric b. & rakim,7.8
everything ecstatic,four tet,7.4
this station is non-operational,at the drive-in,8.3
invisible invasion,the coral,6.0
futures,dead machines,6.4
be,common,8.6
don't believe the truth,oasis,4.7
a sides win: singles 1992-2005,sloan,7.9
seal beach ep,the album leaf,7.6
we can breathe under alcohol,an angle,4.3
martha wainwright,martha wainwright,7.8
gilles peterson in africa,gilles peterson,7.0
making beds in a burning house,troubled hubble,6.8
american automatic,kill memory crash,4.9
the further adventures of lord quas,quasimoto,7.0
batards sensibles,ttc,8.0
see you next tuesday,fannypack,7.2
luc's lantern,william parker,7.0
produced by trevor horn,various artists,6.7
push barman to open old wounds,belle and sebastian,9.2
the forgotten arm,aimee mann,7.4
who is mike jones?,mike jones,7.0
out of exile,audioslave,6.8
a retrospective: 1995-2000,son volt,6.7
the woods,sleater-kinney,9.0
face the truth,stephen malkmus and the jicks,8.7
the magic numbers,the magic numbers,7.6
camping,various artists,7.3
hello more,plane,6.2
strange we should meet here,idiot pilot,3.5
new world observer,deadbeat,7.7
sanddollars ep,why?,6.6
snow on the tv ep,dance disaster movement,6.4
demon days,gorillaz,6.9
legacy of dissolution,earth,7.8
cats & kittens,de novo dahl,7.5
thank you for the alternative rock,the punks,7.1
straight outta newport,goldie lookin' chain,2.0
today,superpitcher,7.9
tour cd 2005,caribou,5.7
kidnapped by neptune,scout niblett,6.8
the cloud room,the cloud room,6.6
hal,hal,6.1
easy beat,dr. dog,4.4
tkitoi,rachid taha,7.8
speckly,shrimp boat,7.0
in love with the dudley corporation,the dudley coroporation,6.6
1999-2001,dungen,5.9
year of the beast,c-rayz walz,4.2
the grimmrobe demos,sunn o))),8.0
green cosmos ep,deerhoof,7.9
berserker,jane,7.8
axes,electrelane,7.3
touch,amerie,7.6
oceans apart,the go-betweens,7.0
georgia hard,robbie fulks,4.1
advice from the happy hippopotamus,cloud cult,8.3
a certain trigger,maximo park,8.4
loose lips sink ships,des ark,7.2
cat spectacular,bearsuit,7.5
cached,nudge,7.2
big city loser ep,chok rock,7.7
the saga of mayflower may,marissa nadler,7.8
seventeen seconds,the cure,7.5
route 23,chatham county line,7.3
ghost man on second,currituck co.,5.9
breakbeat science exercise 05,dj clever,7.2
queue for love,populous,6.5
our thickness,the russian futurists,7.8
love,foetus,6.0
live @ the fillmore,lucinda williams,7.3
entertainment!,gang of four,9.5
with teeth,nine inch nails,6.5
throne,excepter,8.2
headphones,headphones,7.0
eccentric soul: the bandit label,various artists,7.9
childish music,various artists,6.9
the dirty old one man band,scott h. biram,4.3
gimme fiction,spoon,7.9
dimmer,the zincs,7.5
carousel waltz,the robot ate me,7.8
am i free?/i am free,resplendent,8.1
the beast,nathan michel,7.6
peel sessions ep,hot snakes,7.0
metal cares,picastro,7.5
make believe,weezer,0.4
king of america,elvis costello,8.7
hives fives ep,parlour,7.3
paper tigers,caesars,4.9
separation sunday,the hold steady,8.7
rio baile funk: favela booty beats,various artists,7.2
lost recordings 2000-04,the exposures,7.1
13 & god,13 & god,8.1
talking voice vs. singing voice,starflyer 59,7.2
remixes: four tet,madvillain,8.0
haughty melodic,mike doughty,5.5
datarock datarock,datarock,7.8
under the influence,super furry animals,7.4
the seven autumn flowers,trembling blue stars,5.5
shinutokiwa betsu,wha-ha-ha,7.9
in case we die,architecture in helsinki,8.8
cold roses,ryan adams & the cardinals,7.2
worn copy,ariel pink's haunted graffiti,5.9
kuutarha,lau nau,8.0
copycat killers,cobra verde,7.1
celebration castle,the ponys,7.8
the needle was travelling,tarwater,4.0
pretty in black,the raveonettes,6.8
oscillons from the anti-sun,stereolab,8.0
ok cowboy,vitalic,8.6
laughter's fifth,love as laughter,7.8
basement anthology 1976-84,the penetrators,6.5
warnings/promises,idlewild,6.2
trans balkan express,omfo,3.9
the art of rolling,the blue van,5.0
one night in bangkok,dj shadow,7.7
blinking lights and other revelations,eels,6.5
the best party ever,the boy least likely to,8.5
futurist,alec empire,3.7
songs for silverman,ben folds five,5.8
growing green,drowsy,7.5
darkness at noon,a hawk and a hacksaw,7.3
goodbye,the czars,7.8
low road,okay,7.7
ragga ragga ragga 2005,various artists,6.7
nothing's lost,styrofoam,3.3
the sunset tree,the mountain goats,7.2
rituals,john zorn,7.5
asap: the afrobeat sudan aid project,various artists,8.0
always never again,supersystem,4.9
1981,markus guentner,7.8
dj-kicks,the glimmers,7.5
slow hands,interpol,4.3
brazilian girls,brazilian girls,7.3
dutch dub,dutch dub,2.8
hold me to this: christopher o'riley plays radiohead,christopher o'riley,6.2
untilted,autechre,7.4
the milk of human kindness,caribou,8.5
run war,enduser,8.1
relaxation of the asshole,robert pollard,0.0
elevators and oscillators,solvent,6.1
central hug/friendarmy/fractaldunes (and the dreams that resulted),emperor x,7.7
suspended animation,fantmas,5.8
micah p. hinson and the gospel of progress,micah p. hinson,7.6
how to prosper in the coming bad years,hank,8.1
absencen,kammerflimmer kollektief,7.6
warmer corners; 2005,the lucksmiths,8.3
the carlton chronicles: not until the operation's through,south san gabriel,6.0
the bravery,the bravery,5.3
polysics or die!!!,polysics,8.2
illuminated by the light,weird war,7.3
beauty and the beat,edan,8.8
trade test tramsmissions,buzzcocks,6.9
press the space bar,chicks on speed,5.8
juggernaut rides,swervedriver,8.4
akron/family,akron/family,8.0
music for films,brian eno,7.8
yellow pills,various artists,8.8
shakey,pit er pat,6.5
horses in the sky,thee silver mt. zion memorial orchestra & tra-la-la band,7.1
black sheep boy,okkervil river,8.5
what comes after the blues?,magnolia electric co.,6.4
hypnotic suggestion:01,my way my love,6.5
god's money,gang gang dance,8.6
american whip,joy zipper,7.5
a closed universe ep,the merediths,7.0
wheedle's groove: seattle's finest soul & funk 1965-1975,various artists,8.3
the b.coming,beanie sigel,8.5
music from the o.c. mix 4,various artists,5.3
folks music,mars black,2.5
black oni,guapo,6.7
the sunlandic twins,of montreal,6.4
rivers roll on by,jim and jennie and the pinetops,7.3
prettier in the dark ep,alina simone,7.2
our bed is green,charalambides,8.0
body/end/basement,single frame,7.2
the getty address,dirty projectors,8.2
rossz csillag alatt szletett,venetian snares,7.5
her love is real...but she is not,edie sedgwick,7.6
great lake swimmers,great lake swimmers,7.8
bleed like me,garbage,4.5
dinosaur,dinosaur jr.,6.2
on my way to absence,damien jurado,7.3
odyssey,fischerspooner,7.3
speed,crain,7.5
a hyperactive workout for the flying squad,ocean colour scene,5.5
open season,british sea power,7.8
sing for very important people,the free design,7.9
unwind ep,the rosebuds,7.0
the fallen leaf pages,radar bros.,6.6
bigger than blue,jay bennett,7.1
par noussss touss les trous de vos crnes,et sans,7.1
the push pull,david last,8.3
ex hex,the mary timony band,7.3
the john byrd ep,death cab for cutie,6.5
lost and safe,the books,7.0
live! 30 days ago,phoenix,6.5
irrevocably overdriven break freakout megamix,hrvatski,7.7
am byth: casgliad o ganeuon coll '86-'92,ffa coffi pawb,7.0
alligator,the national,7.9
who's your new professor?,sam prekop,8.4
oak or rock,phonophani,7.5
let them drink,the capitol years,7.7
fisherman's woman,emiliana torrini,6.3
elevator,hot hot heat,5.3
language. sex. violence. other?,stereophonics,4.5
d.u.m.e. ep,adult.,6.0
petra haden sings: the who sell out,petra haden,7.0
live at earls court,morrissey,7.8
raydoncong 2005,mahjongg,7.5
metamorphosis: ghost chronicles 1984-2004,ghost,8.5
what we must,jaga jazzist,7.7
let us never speak of it again,out hud,8.0
early,scritti politti,7.1
all the answers,summer at shatter creek,3.8
yearlong,keith fullerton whitman,6.9
waiting for the sirens' call,new order,7.9
this means forever,drop the lime,7.1
the best little secrets are kept,louis xiv,1.2
neat neat neat: the alternative anthology,the damned,7.5
prisoners of love,yo la tengo,8.2
meltdown,ash,6.8
ghetto bells,vic chesnutt,7.5
awake is the new sleep,ben lee,2.9
analord 3,afx,7.5
the shunned country,bob drake,8.5
the alternative to love,brendan benson,7.2
in the clear,ivy,6.5
guero,beck,6.6
awfully deep,roots manuva,6.4
the dissociatives,the dissociatives,2.5
surrounded by silence,prefuse 73,6.8
solarized,ian brown,6.1
sing other people,the angels of light,7.7
rettet die wale,gustav,7.4
the singles,basement jaxx,9.5
picaresque,the decemberists,8.3
church gone wild/chirpin' hard,hella,7.8
good fortune,airborn audio,6.0
palm reader,zzzz,6.5
cadence weapon is the black hand,cadence weapon,7.8
flies the fields,shipping news,6.7
mice and rats in the loft,jan dukes de grey,7.4
arular,m.i.a.,8.6
whatever and ever amen,ben folds five,7.6
black forest,a-frames,7.0
imperial f.f.r.r.,unrest,8.2
the trip,snow patrol,7.2
b-sides and rarities,nick cave & the bad seeds,7.8
living contact,christina carter,7.2
pony up!,pony up!,3.5
lullabies to paralyze,queens of the stone age,7.5
ragas & blues,matt valentine and erika elder,7.9
as upon the road thereto,langtry,7.1
10th avenue freakout,fog,6.8
the waiting room,emanon,6.7
hotel,moby,2.4
rare grooves,various artists,8.2
what i did after my band broke up,steve wynn,8.0
field rexx,blitzen trapper,7.0
dream sounds,nagisa ni te,7.0
a few steps more,monade,6.7
snowball + singles,the field mice,7.8
justamustache,thunderbirds are now!,8.0
congotronics,konono n1,7.9
12/80's,various artists,6.2
in a cave,french toast,6.8
employment,kaiser chiefs,6.7
golden ocean,50footwave,7.3
fabric20,john digweed,6.9
d.o.d.,do or die,6.3
human after all,daft punk,4.9
spiritual unity,albert ayler,9.3
nolita,keren ann,8.2
a house full of friends,various artists,7.1
hello stranger,dj kaos,6.4
back to me,kathleen edwards,7.7
congratulations,chariots,7.2
anomalies,cephalic carnage,7.0
in the kingdom of kitsch you will be a monster,shining,8.3
andrew bird & the mysterious production of eggs,andrew bird,8.3
somber wurlitzer,greater california,7.6
sleepers,rapper big pooh,6.7
tribute to tigers,by the end of tonight,5.7
no wow,the kills,8.3
who killed...the zutons,the zutons,7.8
exquisite corpse,daedelus,7.1
luggumt,scorch trio,6.8
illegal tender ep,louis xiv,4.8
latenighttales,the flaming lips,7.6
fear of a black tangent,busdriver,7.9
manzanita,mia doi todd,6.9
fright makes right,coughs,6.5
nano-nucleonic cyborg summoning ep,behold...the arctopus,5.1
the evens,the evens,8.0
popcorn box,the coctails,7.4
guns & roses,ruff sqwad,7.2
in the fishtank 12 ep,karate,6.8
expo,marbles,5.0
the massacre,50 cent,7.0
you fail me,converge,8.0
arrived in gold,sightings,7.8
hurricane bar,mando diao,6.9
wind in the wires,patrick wolf,8.2
paper white ep,tarentel,7.3
miniatures,alog,8.4
heaven and hell ep,minus story,6.9
vehicles of travel,the curtains,6.0
feathers,dead meadow,8.0
city vs country ep,mobius band,8.0
pink mountaintops,pink mountaintops,7.0
what became of the likely lads ep,the libertines,6.8
fighting style killer panda ep,mommy and daddy,2.5
italo deruggiero,alec deruggiero,7.0
doppelleben,justus khncke,8.2
stick music,clogs,8.6
born to be a motorcycle,bunky,7.7
husk,liz durrett,5.4
some cities,doves,7.8
it's the motherfucking remix,the rub,8.0
life & love in sparrow's meadow,the skygreen leopards,7.8
headgit ep,githead,7.7
frances the mute,the mars volta,2.0
from here to eternity,giorgio moroder,8.6
jeff hanson,jeff hanson,7.8
the mother of love emulates the shapes of cynthia,the prayers and tears of arthur digby sellers,7.5
heart like a river,ida,6.4
talk amongst the trees,eluvium,7.9
one ten hundred thousand million,the octopus project,7.3
end of love,clem snide,6.7
sunset panorama,logh,5.1
lost marbles and exploded evidence,enon,7.7
cut,the slits,9.3
the cosmic game,thievery corporation,7.6
how to make a monster,the cramps,6.6
nashville,josh rouse,6.6
jesu,jesu,7.9
helter stupid,negativland,7.2
the article,eastern lane,5.0
naninani ii,yamataka eye and john zorn,7.7
dignity and shame,crooked fingers,6.5
